01:50:26.911,SP 1[RPM],PV 1[RPM],CV 1[µsec],R1[µsec],SP 2[RPM],PV 2[RPM],CV 2[µsec],R2[µsec],SP 3[RPM],PV 3[RPM],CV 3[µsec],R3[µsec],SP 4[RPM],PV 4[RPM],CV 4[µsec],R4[µsec]
01:50:39.832,3037.667,2821.6704,-1233,1060,3207.8699,3376.0972,-42,1060,3132.178,3253.7961,-39,1061,2942.3303,3072.5115,-47,1060
01:50:39.844,3037.667,2821.6704,-1233,1060,3207.8699,3370.7866,-41,1060,3132.178,3258.7444,-40,1060,2942.3303,3076.292,-48,1060
01:50:39.855,3037.667,2821.6704,-1233,1060,3207.8699,3370.7866,-41,1060,3132.178,3258.7444,-40,1060,2942.3303,3076.292,-48,1060
01:50:39.857,3037.667,2821.6704,-1233,1060,3207.8699,3370.7866,-42,1060,3132.178,3258.7444,-40,1060,2942.3303,3076.292,-48,1060
01:50:39.862,3037.667,2821.6704,-1233,1060,3207.8699,3370.7866,-42,1060,3132.178,3258.7444,-40,1060,2942.3303,3076.292,-48,1060
01:50:39.872,3037.667,2822.7324,-1233,1060,3207.8699,3370.7866,-42,1060,3132.178,3258.7444,-40,1060,2942.3303,3076.292,-48,1060
01:50:39.880,3037.667,2822.7324,-1233,1060,3207.8699,3370.7866,-42,1060,3132.178,3258.7444,-40,1060,2942.3303,3076.292,-48,1060
01:50:39.881,3037.667,2822.7324,-1233,1060,3207.8699,3368.5156,-42,1060,3132.178,3260.161,-40,1060,2942.3303,3075.6611,-48,1060
01:50:39.922,3037.667,2822.7324,-1233,1060,3207.8699,3368.5156,-42,1060,3132.178,3260.161,-40,1060,2942.3303,3075.6611,-48,1060
01:50:39.935,3037.667,2822.7324,-1232,1060,3207.8699,3363.9827,-42,1060,3132.178,3264.418,-40,1060,2942.3303,3073.7705,-48,1060
01:50:39.945,3037.667,2822.7324,-1232,1060,3207.8699,3363.9827,-42,1060,3132.178,3264.418,-40,1060,2942.3303,3073.7705,-48,1060
