timestamp, xMetersPerSecSquared, yMetersPerSecSquared, zMetersPerSecSquared
16-07-27 23:50:18.830,0.5746084, -0.4213795, 8.963891
16-07-27 23:50:18.907,0.49799395, -0.45968673, 8.925584
16-07-27 23:50:18.977,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:19.084,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:19.156,0.49799395, -0.4213795, 8.925584
16-07-27 23:50:19.221,0.45968673, -0.45968673, 8.925584
16-07-27 23:50:19.295,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:19.377,0.49799395, -0.4213795, 8.925584
16-07-27 23:50:19.480,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:19.546,0.5363012, -0.4213795, 8.925584
16-07-27 23:50:19.611,0.45968673, -0.4213795, 8.963891
16-07-27 23:50:19.688,0.5363012, -0.45968673, 9.002198
16-07-27 23:50:19.813,0.5363012, -0.4213795, 8.925584
16-07-27 23:50:19.881,0.49799395, -0.45968673, 8.925584
16-07-27 23:50:19.961,0.5363012, -0.45968673, 9.002198
16-07-27 23:50:20.027,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:20.109,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:20.211,0.49799395, -0.45968673, 9.002198
16-07-27 23:50:20.276,0.49799395, -0.38307226, 8.963891
16-07-27 23:50:20.340,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:20.416,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:20.553,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:20.621,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:20.694,0.5363012, -0.4213795, 8.925584
16-07-27 23:50:20.760,0.5363012, -0.4213795, 9.002198
16-07-27 23:50:20.888,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:20.959,0.49799395, -0.4213795, 8.887277
16-07-27 23:50:21.028,0.49799395, -0.4213795, 8.925584
16-07-27 23:50:21.108,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:21.176,0.5363012, -0.49799395, 8.925584
16-07-27 23:50:21.295,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:21.297,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:21.402,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:21.475,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:21.559,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:21.642,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:21.721,0.5363012, -0.45968673, 8.925584
16-07-27 23:50:21.787,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:21.859,0.5363012, -0.45968673, 9.002198
16-07-27 23:50:21.974,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:21.976,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:22.076,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:22.148,0.5363012, -0.4213795, 9.002198
16-07-27 23:50:22.270,0.45968673, -0.4213795, 9.002198
16-07-27 23:50:22.273,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:22.386,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:22.469,0.49799395, -0.38307226, 9.002198
16-07-27 23:50:22.534,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:22.660,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:22.728,0.5363012, -0.49799395, 8.963891
16-07-27 23:50:22.797,0.49799395, -0.4213795, 8.887277
16-07-27 23:50:22.851,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:22.917,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:23.062,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:23.064,0.45968673, -0.4213795, 9.040505
16-07-27 23:50:23.170,0.5363012, -0.49799395, 9.002198
16-07-27 23:50:23.231,0.5363012, -0.45968673, 9.002198
16-07-27 23:50:23.374,0.45968673, -0.4213795, 8.925584
