timestamp, xDegreesPerSec, yDegreesPerSec, zDegreesPerSec
16-06-30 00:31:57.235,-4.0283203, 3.0517578, -0.4272461
16-06-30 00:31:57.305,-4.1503906, 3.1738281, -0.36621094
16-06-30 00:31:57.422,-3.9672852, 2.8686523, -0.4272461
16-06-30 00:31:57.426,-4.0283203, 3.112793, -0.8544922
16-06-30 00:31:57.541,-3.9672852, 2.9296875, -0.7324219
16-06-30 00:31:57.632,-3.9672852, 3.0517578, -0.79345703
16-06-30 00:31:57.721,-4.1503906, 3.112793, -0.79345703
16-06-30 00:31:57.723,-3.9672852, 3.112793, -0.79345703
16-06-30 00:31:57.836,-4.0893555, 2.9907227, -0.8544922
16-06-30 00:31:57.951,-3.90625, 2.9907227, -0.79345703
16-06-30 00:31:58.011,-3.8452148, 2.8076172, -1.0986328
16-06-30 00:31:58.079,-3.9672852, 2.9907227, -1.0375977
16-06-30 00:31:58.150,-4.1503906, 2.9907227, -0.9765625
16-06-30 00:31:58.265,-4.0893555, 3.1738281, -1.0375977
16-06-30 00:31:58.268,-4.0893555, 3.0517578, -1.0986328
16-06-30 00:31:58.381,-3.9672852, 3.1738281, -0.9765625
16-06-30 00:31:58.498,-4.1503906, 3.0517578, -1.2207031
16-06-30 00:31:58.502,-3.90625, 2.9907227, -1.159668
16-06-30 00:31:58.619,-3.8452148, 2.9907227, -1.0986328
16-06-30 00:31:58.688,-4.0283203, 2.9907227, -1.2817383
16-06-30 00:31:58.807,-3.9672852, 2.9907227, -1.2207031
16-06-30 00:31:58.809,-4.1503906, 2.746582, -0.9765625
16-06-30 00:31:58.925,-4.0893555, 3.2958984, -1.0986328
16-06-30 00:31:59.044,-3.8452148, 3.1738281, -0.9765625
16-06-30 00:31:59.046,-4.0283203, 3.112793, -0.79345703
16-06-30 00:31:59.165,-4.1503906, 2.9907227, -1.159668
16-06-30 00:31:59.225,-4.0893555, 3.112793, -0.9765625
16-06-30 00:31:59.344,-4.0283203, 2.9296875, -0.91552734
16-06-30 00:31:59.347,-4.0893555, 3.112793, -0.9765625
16-06-30 00:31:59.464,-4.0283203, 2.9907227, -1.0986328
16-06-30 00:31:59.571,-3.7231445, 2.9907227, -0.9765625
16-06-30 00:31:59.573,-3.9672852, 2.9907227, -1.0375977
16-06-30 00:31:59.691,-4.0893555, 3.112793, -0.6713867
16-06-30 00:31:59.793,-4.1503906, 2.9907227, -0.7324219
16-06-30 00:31:59.795,-4.1503906, 3.112793, -0.79345703
16-06-30 00:31:59.933,-4.0283203, 2.9907227, -0.61035156
16-06-30 00:31:59.936,-3.90625, 2.9907227, -0.6713867
16-06-30 00:32:00.110,-4.1503906, 2.9907227, -0.6713867
16-06-30 00:32:00.113,-4.0893555, 3.112793, -0.6713867
16-06-30 00:32:00.235,-4.211426, 3.112793, -0.61035156
16-06-30 00:32:00.327,-3.9672852, 2.9296875, -0.8544922
16-06-30 00:32:00.393,-4.211426, 3.0517578, -0.6713867
16-06-30 00:32:00.460,-3.90625, 2.9907227, -0.8544922
16-06-30 00:32:00.539,-3.9672852, 2.9296875, -0.61035156
16-06-30 00:32:00.620,-4.0893555, 3.0517578, -0.9765625
16-06-30 00:32:00.683,-3.90625, 3.112793, -0.91552734
16-06-30 00:32:00.747,-4.0893555, 3.0517578, -0.9765625
16-06-30 00:32:00.867,-4.0893555, 3.0517578, -0.7324219
16-06-30 00:32:00.869,-4.1503906, 2.9907227, -1.0986328
16-06-30 00:32:00.992,-3.9672852, 2.9907227, -1.0375977
16-06-30 00:32:01.103,-3.90625, 3.1738281, -0.9765625
16-06-30 00:32:01.106,-4.211426, 3.0517578, -0.8544922
16-06-30 00:32:01.230,-4.1503906, 2.9907227, -0.8544922
16-06-30 00:32:01.233,-3.9672852, 3.2958984, -0.8544922
16-06-30 00:32:01.405,-4.0283203, 2.8076172, -0.91552734
16-06-30 00:32:01.408,-4.1503906, 3.0517578, -0.6713867
16-06-30 00:32:01.519,-4.1503906, 2.9907227, -0.6713867
16-06-30 00:32:01.521,-3.8452148, 3.112793, -0.79345703
16-06-30 00:32:01.699,-4.0283203, 2.8686523, -0.7324219
16-06-30 00:32:01.702,-4.0283203, 2.746582, -0.7324219
16-06-30 00:32:01.875,-3.9672852, 3.112793, -0.7324219
16-06-30 00:32:01.877,-4.0893555, 3.2958984, -0.5493164
16-06-30 00:32:01.980,-3.90625, 2.8686523, -0.6713867
16-06-30 00:32:01.983,-4.1503906, 3.0517578, -0.48828125
16-06-30 00:32:02.156,-3.90625, 3.0517578, -0.5493164
16-06-30 00:32:02.159,-3.9672852, 3.112793, -1.0375977
16-06-30 00:32:02.283,-4.1503906, 3.112793, -0.91552734
16-06-30 00:32:02.287,-3.90625, 3.0517578, -0.9765625
16-06-30 00:32:02.459,-4.0283203, 3.0517578, -0.8544922
16-06-30 00:32:02.462,-3.9672852, 3.112793, -0.79345703
16-06-30 00:32:02.636,-3.9672852, 2.9907227, -0.79345703
16-06-30 00:32:02.638,-3.9672852, 2.8076172, -1.0986328
16-06-30 00:32:02.741,-4.0283203, 3.0517578, -1.159668
16-06-30 00:32:02.744,-4.0893555, 2.9907227, -0.91552734
16-06-30 00:32:02.918,-4.0893555, 2.9296875, -0.6713867
16-06-30 00:32:02.922,-3.90625, 3.2348633, -0.9765625
16-06-30 00:32:03.056,-3.9672852, 2.9907227, -1.0375977
16-06-30 00:32:03.058,-3.90625, 3.0517578, -0.79345703
16-06-30 00:32:03.214,-4.0893555, 3.2958984, -0.79345703
16-06-30 00:32:03.218,-3.9672852, 3.112793, -0.4272461
16-06-30 00:32:03.368,-4.0283203, 3.0517578, -0.6713867
16-06-30 00:32:03.370,-4.0283203, 3.1738281, -0.5493164
16-06-30 00:32:03.502,-3.9672852, 3.112793, -0.6713867
16-06-30 00:32:03.505,-4.0893555, 2.9296875, -0.48828125
16-06-30 00:32:03.694,-4.0283203, 2.9296875, -0.61035156
16-06-30 00:32:03.697,-3.90625, 3.0517578, -0.6713867
