timestamp, xDegreesPerSec, yDegreesPerSec, zDegreesPerSec
16-06-29 01:18:29.930,-4.0893555, 2.9907227, -0.9765625
16-06-29 01:18:30.118,-3.7841797, 3.1738281, -1.0986328
16-06-29 01:18:30.294,-3.9672852, 3.0517578, -0.7324219
16-06-29 01:18:30.477,-4.0283203, 2.8686523, -0.61035156
16-06-29 01:18:30.643,-3.9672852, 3.1738281, -0.91552734
16-06-29 01:18:30.827,-4.0283203, 3.112793, -1.0986328
16-06-29 01:18:31.011,-3.8452148, 3.112793, -1.159668
16-06-29 01:18:31.177,-4.0283203, 3.0517578, -1.0375977
16-06-29 01:18:31.361,-4.0893555, 3.112793, -0.6713867
16-06-29 01:18:31.546,-3.7841797, 3.0517578, -0.6713867
16-06-29 01:18:31.713,-3.9672852, 3.3569336, -0.91552734
16-06-29 01:18:31.894,-3.9672852, 3.0517578, -1.0375977
16-06-29 01:18:32.077,-3.7841797, 3.112793, -1.159668
16-06-29 01:18:32.244,-4.0283203, 2.9296875, -0.91552734
16-06-29 01:18:32.427,-4.0283203, 2.8686523, -0.5493164
16-06-29 01:18:32.611,-3.8452148, 3.112793, -0.79345703
16-06-29 01:18:32.778,-3.90625, 3.0517578, -0.7324219
16-06-29 01:18:32.961,-4.1503906, 3.1738281, -1.0986328
16-06-29 01:18:33.144,-3.9672852, 2.9296875, -1.0986328
16-06-29 01:18:33.311,-3.9672852, 2.9296875, -0.91552734
16-06-29 01:18:33.495,-4.0283203, 3.1738281, -0.48828125
16-06-29 01:18:33.677,-4.1503906, 3.2348633, -0.5493164
16-06-29 01:18:33.844,-3.9672852, 3.0517578, -0.7324219
16-06-29 01:18:34.027,-3.7841797, 3.112793, -0.79345703
16-06-29 01:18:34.211,-4.0283203, 3.0517578, -0.9765625
16-06-29 01:18:34.377,-3.9672852, 3.112793, -1.0375977
16-06-29 01:18:34.561,-3.8452148, 3.2958984, -0.61035156
16-06-29 01:18:34.744,-3.9672852, 3.0517578, -0.61035156
16-06-29 01:18:34.922,-3.9672852, 2.9907227, -0.9765625
16-06-29 01:18:35.092,-3.7841797, 2.9907227, -1.159668
16-06-29 01:18:35.278,-4.0893555, 3.112793, -1.0986328
16-06-29 01:18:35.447,-4.0283203, 3.112793, -0.91552734
16-06-29 01:18:35.628,-3.9672852, 3.0517578, -0.48828125
16-06-29 01:18:35.808,-3.90625, 2.9907227, -0.79345703
16-06-29 01:18:35.993,-4.211426, 3.0517578, -1.0986328
16-06-29 01:18:36.161,-4.1503906, 2.9907227, -1.2817383
16-06-29 01:18:36.345,-4.0283203, 3.0517578, -0.8544922
16-06-29 01:18:36.528,-4.0283203, 2.9907227, -0.79345703
16-06-29 01:18:36.695,-3.90625, 3.112793, -0.5493164
16-06-29 01:18:36.877,-3.9672852, 2.9907227, -1.0986328
16-06-29 01:18:37.058,-3.7841797, 3.0517578, -1.0375977
16-06-29 01:18:37.247,-3.9672852, 3.2348633, -0.79345703
16-06-29 01:18:37.412,-3.90625, 3.2348633, -0.79345703
16-06-29 01:18:37.593,-4.0283203, 3.0517578, -0.91552734
16-06-29 01:18:37.762,-4.0283203, 3.0517578, -0.48828125
16-06-29 01:18:37.945,-3.7841797, 3.2958984, -0.48828125
16-06-29 01:18:38.128,-4.0893555, 2.9907227, -0.7324219
16-06-29 01:18:38.294,-4.1503906, 3.2348633, -0.8544922
16-06-29 01:18:38.478,-4.0283203, 2.8076172, -0.9765625
16-06-29 01:18:38.662,-4.0283203, 3.0517578, -0.9765625
16-06-29 01:18:38.828,-3.9672852, 3.0517578, -0.5493164
16-06-29 01:18:39.011,-4.0283203, 2.8686523, -0.61035156
16-06-29 01:18:39.195,-3.7841797, 2.9296875, -0.6713867
16-06-29 01:18:39.361,-4.0283203, 3.112793, -0.79345703
16-06-29 01:18:39.544,-3.9672852, 3.1738281, -0.9765625
16-06-29 01:18:39.730,-3.9672852, 2.9907227, -1.0375977
16-06-29 01:18:39.895,-3.8452148, 2.6855469, -1.0375977
16-06-29 01:18:40.078,-4.1503906, 3.0517578, -0.61035156
16-06-29 01:18:40.262,-3.9672852, 3.1738281, -0.79345703
16-06-29 01:18:40.427,-3.7231445, 3.0517578, -0.7324219
16-06-29 01:18:40.613,-4.0893555, 3.0517578, -0.8544922
16-06-29 01:18:40.795,-3.7841797, 2.9296875, -1.0986328
16-06-29 01:18:40.968,-3.9672852, 2.9296875, -1.2817383
16-06-29 01:18:41.144,-3.7231445, 2.9907227, -1.0986328
16-06-29 01:18:41.327,-4.0283203, 3.2348633, -0.79345703
16-06-29 01:18:41.493,-4.211426, 3.2348633, -0.8544922
16-06-29 01:18:41.677,-4.0283203, 3.2348633, -0.61035156
16-06-29 01:18:41.849,-3.90625, 3.0517578, -0.7324219
16-06-29 01:18:42.036,-3.9672852, 3.112793, -0.8544922
16-06-29 01:18:42.211,-3.8452148, 3.112793, -1.0986328
16-06-29 01:18:42.380,-4.0283203, 3.1738281, -1.2207031
16-06-29 01:18:42.565,-3.90625, 2.9296875, -1.0986328
16-06-29 01:18:42.745,-4.0893555, 2.9907227, -0.91552734
16-06-29 01:18:42.912,-4.0893555, 2.9907227, -0.6713867
16-06-29 01:18:43.095,-4.0283203, 3.1738281, -0.36621094
16-06-29 01:18:43.278,-3.90625, 2.8076172, -1.0375977
16-06-29 01:18:43.448,-3.90625, 3.1738281, -1.159668
16-06-29 01:18:43.627,-3.8452148, 2.9296875, -1.159668
16-06-29 01:18:43.811,-4.0283203, 3.112793, -0.9765625
16-06-29 01:18:43.980,-3.8452148, 2.9907227, -0.61035156
16-06-29 01:18:44.161,-4.0283203, 3.112793, -0.79345703
16-06-29 01:18:44.345,-3.90625, 2.8076172, -0.79345703
16-06-29 01:18:44.527,-4.0893555, 2.9296875, -1.0986328
16-06-29 01:18:44.695,-3.8452148, 3.0517578, -1.159668
16-06-29 01:18:44.878,-3.8452148, 2.9907227, -1.159668
16-06-29 01:18:45.048,-3.9672852, 3.0517578, -0.9765625
16-06-29 01:18:45.228,-4.0893555, 2.9296875, -0.6713867
16-06-29 01:18:45.412,-3.9672852, 3.0517578, -0.6713867
16-06-29 01:18:45.581,-4.0283203, 2.6245117, -0.7324219
16-06-29 01:18:45.762,-3.8452148, 3.0517578, -1.0986328
16-06-29 01:18:45.945,-3.7841797, 2.9907227, -1.0986328
16-06-29 01:18:46.113,-3.90625, 2.9296875, -1.0375977
16-06-29 01:18:46.301,-3.90625, 3.0517578, -0.7324219
16-06-29 01:18:46.477,-3.90625, 2.8686523, -0.91552734
16-06-29 01:18:46.662,-3.8452148, 3.0517578, -1.2817383
16-06-29 01:18:46.830,-4.0283203, 3.0517578, -0.9765625
16-06-29 01:18:47.012,-4.211426, 3.0517578, -0.61035156
16-06-29 01:18:47.196,-4.0893555, 3.112793, -0.7324219
16-06-29 01:18:47.362,-3.9672852, 3.112793, -0.48828125
16-06-29 01:18:47.546,-4.0283203, 2.8686523, -0.9765625
16-06-29 01:18:47.727,-4.0283203, 3.0517578, -1.159668
16-06-29 01:18:47.896,-4.0283203, 2.9907227, -1.3427734
16-06-29 01:18:48.077,-3.6010742, 2.746582, -0.6713867
16-06-29 01:18:48.263,-4.0283203, 2.9907227, -0.79345703
16-06-29 01:18:48.428,-3.90625, 3.0517578, -0.6713867
16-06-29 01:18:48.612,-3.9672852, 3.112793, -0.8544922
16-06-29 01:18:48.796,-3.6621094, 2.9296875, -0.8544922
16-06-29 01:18:48.962,-4.0283203, 3.0517578, -1.159668
16-06-29 01:18:49.146,-3.90625, 3.112793, -1.0986328
16-06-29 01:18:49.327,-3.8452148, 3.112793, -1.0986328
16-06-29 01:18:49.496,-3.90625, 3.0517578, -0.79345703
16-06-29 01:18:49.677,-3.8452148, 3.0517578, -0.61035156
16-06-29 01:18:49.863,-4.0283203, 2.9296875, -0.79345703
16-06-29 01:18:50.028,-4.1503906, 2.9907227, -0.9765625
16-06-29 01:18:50.214,-3.8452148, 3.0517578, -1.0986328
16-06-29 01:18:50.396,-3.8452148, 3.2348633, -0.91552734
16-06-29 01:18:50.564,-3.8452148, 2.8686523, -1.0375977
