timestamp, xMicroTeslas, yMicroTeslas, zMicroTeslas, headingDegrees
16-07-21 13:48:07.265,16.1, 17.296, -20.883999, 24.80827
16-07-21 13:48:07.497,16.008, 17.204, -22.724, 24.819626
16-07-21 13:48:07.510,16.008, 17.296, -20.883999, 24.971989
16-07-21 13:48:07.628,16.008, 17.204, -20.883999, 24.819626
16-07-21 13:48:07.640,16.1, 17.112, -21.068, 24.502544
16-07-21 13:48:07.783,16.008, 17.204, -20.883999, 24.819626
16-07-21 13:48:07.795,15.916, 17.112, -20.976002, 24.831104
16-07-21 13:48:08.007,16.008, 17.112, -20.976002, 24.666386
16-07-21 13:48:08.021,16.1, 17.112, -20.883999, 24.502544
16-07-21 13:48:08.034,16.008, 17.204, -20.976002, 24.819626
16-07-21 13:48:08.114,16.1, 17.204, -20.792, 24.655846
16-07-21 13:48:08.269,16.008, 17.204, -20.883999, 24.819626
16-07-21 13:48:08.281,16.1, 17.204, -21.068, 24.655846
16-07-21 13:48:08.491,16.008, 17.204, -20.883999, 24.819626
16-07-21 13:48:08.503,16.1, 17.204, -20.883999, 24.655846
16-07-21 13:48:08.623,16.1, 17.204, -21.068, 24.655846
16-07-21 13:48:08.636,16.008, 17.204, -20.883999, 24.819626
16-07-21 13:48:08.766,16.008, 17.296, -20.883999, 24.971989
16-07-21 13:48:08.780,16.008, 17.204, -20.976002, 24.819626
16-07-21 13:48:08.999,16.1, 17.204, -20.883999, 24.655846
16-07-21 13:48:09.012,16.008, 17.296, -20.976002, 24.971989
16-07-21 13:48:09.025,16.1, 17.204, -20.976002, 24.655846
16-07-21 13:48:09.105,16.1, 17.204, -20.883999, 24.655846
16-07-21 13:48:09.263,16.008, 17.204, -20.792, 24.819626
16-07-21 13:48:09.276,16.008, 17.204, -20.883999, 24.819626
16-07-21 13:48:09.489,16.008, 17.204, -21.068, 24.819626
16-07-21 13:48:09.504,15.916, 17.204, -20.976002, 24.98428
16-07-21 13:48:09.519,16.1, 17.296, -20.792, 24.80827
16-07-21 13:48:09.727,16.1, 17.204, -20.976002, 24.655846
16-07-21 13:48:09.740,16.1, 17.204, -20.792, 24.655846
16-07-21 13:48:09.752,16.1, 17.204, -20.883999, 24.655846
16-07-21 13:48:10.006,16.008, 17.204, -20.792, 24.819626
16-07-21 13:48:10.019,16.1, 17.112, -20.976002, 24.502544
16-07-21 13:48:10.030,16.008, 17.112, -20.883999, 24.666386
16-07-21 13:48:10.207,16.008, 17.112, -20.883999, 24.666386
16-07-21 13:48:10.221,16.008, 17.204, -21.068, 24.819626
16-07-21 13:48:10.233,16.008, 17.204, -20.976002, 24.819626
16-07-21 13:48:10.506,16.008, 17.204, -21.068, 24.819626
16-07-21 13:48:10.520,16.1, 17.204, -23.0, 24.655846
